x,y,z,q0,q1,q2,q3
0.736763119698,-0.0148176020011,1.48832070827,-0.20441429317,0.253798633814,0.626737594604,-0.707814335823
0.736768245697,-0.0146706271917,1.48830735683,-0.2043877244,0.254464715719,0.628572225571,-0.705953478813
0.736827492714,-0.0143628874794,1.48830807209,-0.204391852021,0.254827111959,0.629877626896,-0.70465695858
0.736954092979,-0.0138100394979,1.48838996887,-0.2062407583,0.254954189062,0.630556702614,-0.703463852406
0.737012624741,-0.0135330222547,1.4884250164,-0.206099122763,0.25543025136,0.631427407265,-0.702551186085
0.737247109413,-0.0130883166566,1.48812603951,-0.205985218287,0.255484730005,0.632426083088,-0.701665818691
0.737191855907,-0.012622998096,1.48793387413,-0.205587059259,0.254440188408,0.635031223297,-0.69980686903
0.737455308437,-0.0124646974728,1.48800265789,-0.205785304308,0.256065100431,0.634524285793,-0.699615716934
0.737450003624,-0.0123102543876,1.48846650124,-0.205948501825,0.257109135389,0.635354459286,-0.698430299759
0.737644255161,-0.0119051747024,1.48826944828,-0.205847814679,0.257072240114,0.63619363308,-0.69770938158
0.737807452679,-0.0115960650146,1.48827826977,-0.205613076687,0.257589787245,0.636925458908,-0.696919441223
0.737932324409,-0.0112569229677,1.48827648163,-0.205552443862,0.257774710655,0.637497782707,-0.696345448494
0.738020479679,-0.0109863765538,1.48853003979,-0.205549970269,0.258314490318,0.638407588005,-0.695311903954
0.738152146339,-0.010607521981,1.48852574825,-0.205399096012,0.258511513472,0.639118611813,-0.694629669189
0.738173186779,-0.0104955434799,1.4884096384,-0.203517138958,0.258667945862,0.640242695808,-0.694090008736
0.738512694836,-0.00994724966586,1.48823535442,-0.204520702362,0.258587270975,0.639821350574,-0.694213688374
0.738538265228,-0.0097603071481,1.48808610439,-0.20271115005,0.258547633886,0.641065239906,-0.693611264229
0.73844730854,-0.00933317933232,1.48830926418,-0.202257052064,0.257957994938,0.642993152142,-0.692177414894
0.738789200783,-0.00910654850304,1.48832714558,-0.20233912766,0.25914695859,0.642434298992,-0.692228317261
0.738979876041,-0.00868675205857,1.4883440733,-0.202331677079,0.259255230427,0.642696321011,-0.691946685314
0.740050971508,-0.00877802073956,1.48874688148,-0.203569978476,0.26335939765,0.643395900726,-0.689378499985
0.740228116512,-0.00842355191708,1.48873054981,-0.203339859843,0.263503134251,0.643963634968,-0.688861370087
0.740339696407,-0.00803583674133,1.48869395256,-0.203115791082,0.263448119164,0.644425868988,-0.688516139984
0.740496993065,-0.00761655531824,1.48865175247,-0.203025668859,0.263390868902,0.64491635561,-0.688105225563
0.740682959557,-0.00722592510283,1.4886739254,-0.202928304672,0.263570576906,0.645356833935,-0.687652111053
0.740955471992,-0.00682115368545,1.48843538761,-0.202292278409,0.26349490881,0.645427048206,-0.687802553177
0.740964412689,-0.00663688220084,1.48831319809,-0.200336679816,0.263585329056,0.646387815475,-0.687437951565
0.74114882946,-0.00623541139066,1.48830330372,-0.200276345015,0.263671189547,0.646643579006,-0.687181949615
0.741420865059,-0.00582152837887,1.4882901907,-0.200231283903,0.263813257217,0.64701628685,-0.686789512634
